rosbagTimestamp,address,timestamp_ms,x_m,y_m,z_m,flags
1545133884473720860,5,171253,0.638,-1.001,-0.719,2
1545133884709181205,5,171484,0.635,-0.997,-0.741,2
1545133884827192284,5,171600,0.63,-0.992,-0.759,2
1545133884945119773,5,171717,0.628,-0.992,-0.767,2
1545133885063167320,5,171832,0.624,-0.992,-0.772,2
1545133885183453835,5,171949,0.62,-0.992,-0.774,2
1545133885301010659,5,172066,0.618,-0.993,-0.776,2
1545133885417505027,5,172181,0.613,-0.994,-0.778,2
1545133885535671469,5,172297,0.606,-0.997,-0.78,2
1545133885653650025,5,172413,0.593,-1.0,-0.781,2
1545133885772181926,5,172530,0.571,-0.999,-0.783,2
1545133885891379712,5,172645,0.543,-0.996,-0.785,2
1545133886010008172,5,172761,0.513,-0.993,-0.788,2
1545133886127241352,5,172878,0.485,-0.993,-0.789,2
1545133886246275916,5,172995,0.446,-0.994,-0.797,2
1545133886363080909,5,173111,0.419,-0.998,-0.8,2
1545133886482656737,5,173227,0.392,-1.001,-0.803,2
1545133886600516366,5,173344,0.363,-1.002,-0.806,2
1545133886718267830,5,173460,0.348,-1.0,-0.802,2
1545133886836789895,5,173575,0.324,-0.997,-0.8,2
1545133887072950350,5,173808,0.291,-0.991,-0.798,2
1545133887191308172,5,173923,0.259,-0.986,-0.795,2
1545133887310976896,5,174040,0.229,-0.984,-0.792,2
1545133887427324511,5,174157,0.199,-0.981,-0.789,2
1545133887545740386,5,174273,0.178,-0.981,-0.787,2
1545133887663622025,5,174388,0.16,-0.98,-0.786,2
1545133887781596761,5,174504,0.146,-0.981,-0.784,2
1545133887900776849,5,174621,0.135,-0.982,-0.782,2
1545133888018647550,5,174736,0.129,-0.981,-0.78,2
1545133888138149037,5,174852,0.126,-0.981,-0.779,2
1545133888254128218,5,174968,0.125,-0.979,-0.777,2
1545133888375350650,5,175085,0.129,-0.98,-0.771,2
1545133888491527838,5,175201,0.131,-0.981,-0.761,2
1545133888610074806,5,175317,0.134,-0.983,-0.745,2
1545133888726704395,5,175434,0.135,-0.987,-0.723,2
1545133888845282136,5,175549,0.133,-0.989,-0.7,2
1545133888963591310,5,175665,0.131,-0.991,-0.675,2
1545133889081212711,5,175781,0.129,-0.994,-0.647,2
1545133889200533807,5,175898,0.127,-0.995,-0.62,2
1545133889318665420,5,176013,0.125,-0.998,-0.591,2
1545133889437177869,5,176130,0.12,-0.999,-0.561,2
1545133889554840746,5,176247,0.113,-1.0,-0.529,2
1545133889672337211,5,176362,0.106,-1.001,-0.496,2
1545133889791588358,5,176478,0.103,-0.998,-0.466,2
1545133889909654912,5,176594,0.104,-0.996,-0.438,2
1545133890027903723,5,176711,0.101,-0.993,-0.409,2
1545133890146200296,5,176826,0.1,-0.99,-0.379,2
1545133890263981418,5,176942,0.101,-0.99,-0.342,2
1545133890499819108,5,177175,0.093,-0.992,-0.304,2
1545133890619215848,5,177291,0.098,-0.995,-0.265,2
1545133890736293003,5,177407,0.09,-0.998,-0.229,2
1545133890854336452,5,177524,0.079,-1.002,-0.202,2
1545133890972950540,5,177639,0.069,-1.004,-0.187,2
1545133891209225667,5,177871,0.028,-1.002,-0.19,2
1545133891445344939,5,178103,0.039,-0.999,-0.183,2
1545133891563431865,5,178220,0.063,-1.0,-0.175,2
1545133891682516754,5,178338,0.081,-1.001,-0.167,2
1545133891800264173,5,178454,0.089,-1.002,-0.164,2
1545133891919986260,5,178569,0.081,-1.002,-0.168,2
1545133892154798701,5,178802,0.059,-1.0,-0.176,2
1545133892272159994,5,178918,0.043,-0.996,-0.181,2
1545133892390637198,5,179033,0.028,-0.991,-0.186,2
1545133892745033867,5,179382,0.02,-0.968,-0.187,2
1545133892863614542,5,179498,0.029,-0.954,-0.182,2
1545133892981454063,5,179615,0.042,-0.937,-0.173,2
1545133893100726419,5,179731,0.056,-0.916,-0.162,2
1545133893218189481,5,179846,0.068,-0.893,-0.154,2
